timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Latency
1.74E+12,1187,/jforum/forums/list.page-143,200,,Admin 1-23,text,TRUE,,15437,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1179,0,0,,,,,,,Type32,,
1.74E+12,1162,/jforum/forums/list.page-494,200,,Admin2 2-24,text,TRUE,,15502,621,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,1156,0,0,,,,,,,Type32,,
1.74E+12,869,/jforum/user/login.page-306,200,,User1N 5-22,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,868,0,0,,,,,,,Type60,,
1.74E+12,23,/jforum/ping_session.jsp-373,200,,user2 4-16,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,847,/jforum/jforum.page-139,200,,Admin 1-10,text,TRUE,,6379,842,25,150,http://172.26.129.206:8080/jforum/jforum.page,847,0,0,,,,,,,Type38,,
1.74E+12,18,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-24,bin,TRUE,,468,582,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,18,0,0,,,,,,,Type54,,
1.74E+12,1818,/jforum/user/acceptAgreement.page-688,200,,User2N 6-7,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=D022-D6S4-DBQP-9D4F-LP9A-0ZXZ-2UCL-68FN,958,0,0,,,,,,,Type56,,
1.74E+12,958,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-7,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,958,0,0,,,,,,,Type56,,
1.74E+12,860,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-7,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=D022-D6S4-DBQP-9D4F-LP9A-0ZXZ-2UCL-68FN,854,0,0,,,,,,,Type56,,
1.74E+12,1210,/jforum/forums/list.page-294,200,,user1 3-18,text,TRUE,,15437,581,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,1204,0,0,,,,,,,Type32,,
1.74E+12,1754,/jforum/user/acceptAgreement.page-688,200,,User2N 6-8,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=TCP8-WXCR-1FRA-CASS-27I9-MQ8A-35MD-P9UD,928,0,0,,,,,,,Type56,,
1.74E+12,928,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-8,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,928,0,0,,,,,,,Type56,,
1.74E+12,826,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-8,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=TCP8-WXCR-1FRA-CASS-27I9-MQ8A-35MD-P9UD,824,0,0,,,,,,,Type56,,
1.74E+12,2126,/jforum/jforum.page-141,200,,Admin 1-6,text,TRUE,,16031,1517,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=JRNQ-ZS14-GH3D-G650-IAKC-L3CJ-ILKL-L590,1143,0,0,,,,,,,Type38,,
1.74E+12,1143,/jforum/jforum.page-141-0,302,,Admin 1-6,,TRUE,,529,837,25,150,http://172.26.129.206:8080/jforum/jforum.page,1143,0,0,,,,,,,Type38,,
1.74E+12,983,/jforum/jforum.page-141-1,200,,Admin 1-6,text,TRUE,,15502,680,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=JRNQ-ZS14-GH3D-G650-IAKC-L3CJ-ILKL-L590,970,0,0,,,,,,,Type38,,
1.74E+12,876,/jforum/jforum.page-309,200,,User1N 5-11,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,876,0,0,,,,,,,Type38,,
1.74E+12,905,/jforum/forums/show/1.page-298,200,,user1 3-8,text,TRUE,,12605,588,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,905,0,0,,,,,,,Type34,,
1.74E+12,946,/jforum/forums/show/1.page-298,200,,user1 3-6,text,TRUE,,12605,588,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,944,0,0,,,,,,,Type34,,
1.74E+12,837,/jforum/user/login.page-306,200,,User1N 5-20,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,837,0,0,,,,,,,Type60,,
1.74E+12,22,/jforum/templates/default/images/icon_mini_members.gif-146,200,,Admin 1-6,bin,TRUE,,468,506,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,22,0,0,,,,,,,Type54,,
1.74E+12,1190,/jforum/forums/list.page-143,200,,Admin 1-25,text,TRUE,,15437,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1180,0,0,,,,,,,Type32,,
1.74E+12,840,/jforum/jforum.page-309,200,,User1N 5-9,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,840,0,0,,,,,,,Type38,,
1.74E+12,860,/jforum/hottestTopics/list.page-155,200,,Admin 1-2,text,TRUE,,8399,559,25,150,http://172.26.129.206:8080/jforum/hottestTopics/list.page,860,0,0,,,,,,,Type36,,
1.74E+12,818,/jforum/user/insert.page-370,200,,user2 4-18,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,818,0,0,,,,,,,Type58,,
1.74E+12,2105,/jforum/jforum.page-141,200,,Admin 1-5,text,TRUE,,16031,1517,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=AWC3-QIA6-76WR-HVPO-E5G7-D9UZ-JIVW-BQJB,1120,0,0,,,,,,,Type38,,
1.74E+12,1120,/jforum/jforum.page-141-0,302,,Admin 1-5,,TRUE,,529,837,25,150,http://172.26.129.206:8080/jforum/jforum.page,1120,0,0,,,,,,,Type38,,
1.74E+12,985,/jforum/jforum.page-141-1,200,,Admin 1-5,text,TRUE,,15502,680,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=AWC3-QIA6-76WR-HVPO-E5G7-D9UZ-JIVW-BQJB,974,0,0,,,,,,,Type38,,
1.74E+12,834,/jforum/jforum.page-309,200,,User1N 5-4,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,834,0,0,,,,,,,Type38,,
1.74E+12,842,/jforum/jforum.page-309,200,,User1N 5-12,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,841,0,0,,,,,,,Type38,,
1.74E+12,845,/jforum/jforum.page-309,200,,User1N 5-10,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,845,0,0,,,,,,,Type38,,
1.74E+12,23,/jforum/ping_session.jsp-373,200,,user2 4-18,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/templates/default/images/icon_mini_members.gif-146,200,,Admin 1-5,bin,TRUE,,468,506,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,23,0,0,,,,,,,Type54,,
1.74E+12,23,/jforum/ping_session.jsp-156,200,,Admin 1-2,text,TRUE,,543,550,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,1327,/jforum/forums/list.page-143,200,,Admin 1-20,text,TRUE,,15437,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1296,0,0,,,,,,,Type32,,
1.74E+12,821,/jforum/user/insert.page-370,200,,user2 4-21,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,820,0,0,,,,,,,Type58,,
1.74E+12,787,/jforum/user/login.page-306,200,,User1N 5-21,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,787,0,0,,,,,,,Type60,,
1.74E+12,922,/jforum/recentTopics/list.page-151,200,,Admin 1-7,text,TRUE,,8422,552,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,922,0,0,,,,,,,Type53,,
1.74E+12,837,/jforum/jforum.page-309,200,,User1N 5-14,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,837,0,0,,,,,,,Type38,,
1.74E+12,26,/jforum/ping_session.jsp-310,200,,User1N 5-4,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,26,0,0,,,,,,,Type41,,
1.74E+12,26,/jforum/ping_session.jsp-310,200,,User1N 5-12,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,26,0,0,,,,,,,Type41,,
1.74E+12,1233,/jforum/forums/list.page-294,200,,user1 3-16,text,TRUE,,15437,581,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,1223,0,0,,,,,,,Type32,,
1.74E+12,785,/jforum/jforum.page-139,200,,Admin 1-18,text,TRUE,,6379,842,25,150,http://172.26.129.206:8080/jforum/jforum.page,785,0,0,,,,,,,Type38,,
1.74E+12,955,/jforum/forums/list.page-494,200,,Admin2 2-21,text,TRUE,,15595,621,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,944,0,0,,,,,,,Type32,,
1.74E+12,892,/jforum/forums/show/1.page-298,200,,user1 3-4,text,TRUE,,12605,588,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,890,0,0,,,,,,,Type34,,
1.74E+12,22,/jforum/ping_session.jsp-147,200,,Admin 1-5,text,TRUE,,543,543,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/ping_session.jsp-310,200,,User1N 5-10,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,25,0,0,,,,,,,Type41,,
1.74E+12,929,/jforum/jforum.page-309,200,,User1N 5-6,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,928,0,0,,,,,,,Type38,,
1.74E+12,799,/jforum/user/login.page-306,200,,User1N 5-23,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,799,0,0,,,,,,,Type60,,
1.74E+12,19,/jforum/ping_session.jsp-307,200,,User1N 5-21,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/ping_session.jsp-373,200,,user2 4-21,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,242,/jforum/ping_session.jsp-498,200,,Admin2 2-22,text,TRUE,,543,619,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,242,0,0,,,,,,,Type41,,
1.74E+12,807,/jforum/captcha/generate/1732240274118.page-374,200,,user2 4-6,,TRUE,,2808,535,25,150,http://172.26.129.206:8080/jforum/captcha/generate/1732240274118.page,806,0,0,,,,,,,Type31,,
1.74E+12,27,/jforum/ping_session.jsp-152,200,,Admin 1-7,text,TRUE,,543,549,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,27,0,0,,,,,,,Type41,,
1.74E+12,27,/jforum/ping_session.jsp-310,200,,User1N 5-14,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,27,0,0,,,,,,,Type41,,
1.74E+12,29,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-21,bin,TRUE,,468,582,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,29,0,0,,,,,,,Type54,,
1.74E+12,31,/jforum/ping_session.jsp-140,200,,Admin 1-18,text,TRUE,,543,522,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,30,/jforum/ping_session.jsp-297,200,,user1 3-16,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,30,0,0,,,,,,,Type41,,
1.74E+12,901,/jforum/jforum.page-139,200,,Admin 1-11,text,TRUE,,6379,842,25,150,http://172.26.129.206:8080/jforum/jforum.page,901,0,0,,,,,,,Type38,,
1.74E+12,30,/jforum/ping_session.jsp-299,200,,user1 3-4,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,30,0,0,,,,,,,Type41,,
1.74E+12,26,/jforum/ping_session.jsp-307,200,,User1N 5-23,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,26,0,0,,,,,,,Type41,,
1.74E+12,29,/jforum/ping_session.jsp-310,200,,User1N 5-6,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,29,0,0,,,,,,,Type41,,
1.74E+12,777,/jforum/user/insert.page-690,200,,User2N 6-9,text,TRUE,,6649,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,777,0,0,,,,,,,Type58,,
1.74E+12,1286,/jforum/forums/list.page-294,200,,user1 3-11,text,TRUE,,15437,581,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,1279,0,0,,,,,,,Type32,,
1.74E+12,26,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-21,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,26,0,0,,,,,,,Type54,,
1.74E+12,238,/jforum/ping_session.jsp-299,200,,user1 3-3,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,237,0,0,,,,,,,Type41,,
1.74E+12,238,/jforum/ping_session.jsp-373,200,,user2 4-17,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,238,0,0,,,,,,,Type41,,
1.74E+12,843,/jforum/user/login.page-306,200,,User1N 5-25,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,842,0,0,,,,,,,Type60,,
1.74E+12,1063,/jforum/forums/show/1.page-501,200,,Admin2 2-10,text,TRUE,,16009,575,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,1056,0,0,,,,,,,Type34,,
1.74E+12,21,/jforum/templates/default/images/xml_button.gif-153,200,,Admin 1-7,bin,TRUE,,897,505,25,150,http://172.26.129.206:8080/jforum/templates/default/images/xml_button.gif,21,0,0,,,,,,,Type54,,
1.74E+12,807,/jforum/user/insert.page-311,200,,User1N 5-2,text,TRUE,,6649,545,25,150,http://172.26.129.206:8080/jforum/user/insert.page,807,0,0,,,,,,,Type58,,
1.74E+12,872,/jforum/forums/show/1.page-501,200,,Admin2 2-5,text,TRUE,,16009,575,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,862,0,0,,,,,,,Type34,,
1.74E+12,29,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-23,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,29,0,0,,,,,,,Type54,,
1.74E+12,31,/jforum/ping_session.jsp-498,200,,Admin2 2-21,text,TRUE,,543,619,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,34,/jforum/ping_session.jsp-693,200,,User2N 6-9,text,TRUE,,543,603,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,34,0,0,,,,,,,Type41,,
1.74E+12,36,/jforum/ping_session.jsp-140,200,,Admin 1-11,text,TRUE,,543,522,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,36,0,0,,,,,,,Type41,,
1.74E+12,35,/jforum/ping_session.jsp-297,200,,user1 3-11,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,35,0,0,,,,,,,Type41,,
1.74E+12,238,/jforum/ping_session.jsp-156,200,,Admin 1-3,text,TRUE,,543,550,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,238,0,0,,,,,,,Type41,,
1.74E+12,238,/jforum/ping_session.jsp-373,200,,user2 4-9,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,238,0,0,,,,,,,Type41,,
1.74E+12,753,/jforum/js/list/moderation.page-502,200,,Admin2 2-8,text,TRUE,,1896,421,25,150,http://172.26.129.206:8080/jforum/js/list/moderation.page,753,0,0,,,,,,,Type39,,
1.74E+12,35,/jforum/ping_session.jsp-307,200,,User1N 5-25,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,35,0,0,,,,,,,Type41,,
1.74E+12,30,/jforum/images/transp.gif-154,200,,Admin 1-7,bin,TRUE,,292,483,25,150,http://172.26.129.206:8080/jforum/images/transp.gif,30,0,0,,,,,,,Type37,,
1.74E+12,243,/jforum/ping_session.jsp-505,200,,Admin2 2-2,text,TRUE,,543,563,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,243,0,0,,,,,,,Type41,,
1.74E+12,233,/jforum/ping_session.jsp-310,200,,User1N 5-18,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,233,0,0,,,,,,,Type41,,
1.74E+12,1314,/jforum/forums/list.page-294,200,,user1 3-15,text,TRUE,,15437,581,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,1282,0,0,,,,,,,Type32,,
1.74E+12,905,/jforum/hottestTopics/list.page-377,200,,user2 4-1,text,TRUE,,7329,543,25,150,http://172.26.129.206:8080/jforum/hottestTopics/list.page,903,0,0,,,,,,,Type36,,
1.74E+12,254,/jforum/ping_session.jsp-307,200,,User1N 5-22,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,254,0,0,,,,,,,Type41,,
1.74E+12,241,/jforum/ping_session.jsp-498,200,,Admin2 2-24,text,TRUE,,543,619,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,240,0,0,,,,,,,Type41,,
1.74E+12,236,/jforum/ping_session.jsp-297,200,,user1 3-18,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,236,0,0,,,,,,,Type41,,
1.74E+12,242,/jforum/ping_session.jsp-140,200,,Admin 1-10,text,TRUE,,543,522,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,242,0,0,,,,,,,Type41,,
1.74E+12,814,/jforum/jforum.page-139,200,,Admin 1-12,text,TRUE,,6379,842,25,150,http://172.26.129.206:8080/jforum/jforum.page,808,0,0,,,,,,,Type38,,
1.74E+12,87,/jforum/ping_session.jsp-312,200,,User1N 5-2,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,87,0,0,,,,,,,Type41,,
1.74E+12,842,/jforum/user/insert.page-370,200,,user2 4-23,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,841,0,0,,,,,,,Type58,,
1.74E+12,237,/jforum/ping_session.jsp-299,200,,user1 3-8,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,237,0,0,,,,,,,Type41,,
1.74E+12,89,/jforum/ping_session.jsp-503,200,,Admin2 2-8,text,TRUE,,543,565,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,89,0,0,,,,,,,Type41,,
1.74E+12,238,/jforum/ping_session.jsp-310,200,,User1N 5-11,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,238,0,0,,,,,,,Type41,,
1.74E+12,236,/jforum/ping_session.jsp-299,200,,user1 3-6,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,236,0,0,,,,,,,Type41,,
1.74E+12,87,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-25,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,87,0,0,,,,,,,Type54,,
1.74E+12,60,/jforum/ping_session.jsp-297,200,,user1 3-15,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,60,0,0,,,,,,,Type41,,
1.74E+12,873,/jforum/recentTopics/list.page-375,200,,user2 4-2,text,TRUE,,7347,592,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,873,0,0,,,,,,,Type53,,
1.74E+12,41,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-22,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,41,0,0,,,,,,,Type54,,
1.74E+12,239,/jforum/ping_session.jsp-147,200,,Admin 1-6,text,TRUE,,543,543,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,239,0,0,,,,,,,Type41,,
1.74E+12,239,/jforum/ping_session.jsp-310,200,,User1N 5-9,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,239,0,0,,,,,,,Type41,,
1.74E+12,64,/jforum/ping_session.jsp-378,200,,user2 4-1,text,TRUE,,543,534,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,64,0,0,,,,,,,Type41,,
1.74E+12,40,/jforum/ping_session.jsp-140,200,,Admin 1-12,text,TRUE,,543,522,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,40,0,0,,,,,,,Type41,,
1.74E+12,809,/jforum/captcha/generate/1732240274118.page-374,200,,user2 4-8,,TRUE,,2187,535,25,150,http://172.26.129.206:8080/jforum/captcha/generate/1732240274118.page,809,0,0,,,,,,,Type31,,
1.74E+12,247,/jforum/ping_session.jsp-307,200,,User1N 5-20,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,247,0,0,,,,,,,Type41,,
1.74E+12,840,/jforum/user/insert.page-370,200,,user2 4-19,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,838,0,0,,,,,,,Type58,,
1.74E+12,914,/jforum/forums/show/1.page-501,200,,Admin2 2-7,text,TRUE,,16009,575,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,906,0,0,,,,,,,Type34,,
1.74E+12,48,/jforum/ping_session.jsp-373,200,,user2 4-23,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,48,0,0,,,,,,,Type41,,
1.74E+12,875,/jforum/user/insert.page-370,200,,user2 4-22,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,875,0,0,,,,,,,Type58,,
1.74E+12,1026,/jforum/forums/show/1.page-298,200,,user1 3-5,text,TRUE,,12605,588,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,1026,0,0,,,,,,,Type34,,
1.74E+12,45,/jforum/ping_session.jsp-376,200,,user2 4-2,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,45,0,0,,,,,,,Type41,,
1.74E+12,40,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-20,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,40,0,0,,,,,,,Type54,,
1.74E+12,37,/jforum/ping_session.jsp-373,200,,user2 4-19,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,37,0,0,,,,,,,Type41,,
1.74E+12,1326,/jforum/forums/list.page-294,200,,user1 3-14,text,TRUE,,15437,581,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,1319,0,0,,,,,,,Type32,,
1.74E+12,1918,/jforum/user/acceptAgreement.page-688,200,,User2N 6-10,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=BPTR-VV1H-V05V-NSGV-O4XG-9MG1-FMN7-O0F1,977,0,0,,,,,,,Type56,,
1.74E+12,1771,/jforum/user/acceptAgreement.page-688,200,,User2N 6-13,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=4DEM-YNMH-0QJY-Q74F-KN69-GR8K-TIXY-N0W3,917,0,0,,,,,,,Type56,,
1.74E+12,977,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-10,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,977,0,0,,,,,,,Type56,,
1.74E+12,917,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-13,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,917,0,0,,,,,,,Type56,,
1.74E+12,941,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-10,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=BPTR-VV1H-V05V-NSGV-O4XG-9MG1-FMN7-O0F1,940,0,0,,,,,,,Type56,,
1.74E+12,854,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-13,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=4DEM-YNMH-0QJY-Q74F-KN69-GR8K-TIXY-N0W3,853,0,0,,,,,,,Type56,,
1.74E+12,44,/jforum/ping_session.jsp-373,200,,user2 4-22,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,44,0,0,,,,,,,Type41,,
1.74E+12,36,/jforum/ping_session.jsp-297,200,,user1 3-14,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,36,0,0,,,,,,,Type41,,
1.74E+12,43,/jforum/ping_session.jsp-299,200,,user1 3-5,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,43,0,0,,,,,,,Type41,,
1.74E+12,857,/jforum/captcha/generate/1732240274118.page-374,200,,user2 4-7,,TRUE,,2267,535,25,150,http://172.26.129.206:8080/jforum/captcha/generate/1732240274118.page,857,0,0,,,,,,,Type31,,
1.74E+12,846,/jforum/captcha/generate/1732240274118.page-374,200,,user2 4-15,,TRUE,,2462,535,25,150,http://172.26.129.206:8080/jforum/captcha/generate/1732240274118.page,846,0,0,,,,,,,Type31,,
1.74E+12,2151,/jforum/forums/list.page-143,200,,Admin 1-13,text,TRUE,,15437,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,2142,0,0,,,,,,,Type32,,
1.74E+12,871,/jforum/user/insert.page-311,200,,User1N 5-5,text,TRUE,,6649,545,25,150,http://172.26.129.206:8080/jforum/user/insert.page,870,0,0,,,,,,,Type58,,
