timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,
1.74218E+12,1643,/jforum/user/acceptAgreement.page-368,200,,user2 4-24,text,TRUE,,7672,1125,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=F9I9-QC2M-GOKX-YSHR-T2MV-QMTG-0ZSR-88BU,821,0,0,,
1.74218E+12,821,/jforum/user/acceptAgreement.page-368-0,302,,user2 4-24,,TRUE,,213,539,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,821,0,0,,
1.74218E+12,822,/jforum/user/acceptAgreement.page-368-1,200,,user2 4-24,text,TRUE,,7459,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=F9I9-QC2M-GOKX-YSHR-T2MV-QMTG-0ZSR-88BU,820,0,0,,
1.74218E+12,984,/jforum/user/insert.page-370,200,,user2 4-21,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,984,0,0,,
1.74218E+12,19,/jforum/ping_session.jsp-498,200,,Admin2 2-14,text,TRUE,,543,619,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,
1.74218E+12,17,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-25,bin,TRUE,,581,503,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,17,0,0,,
1.74218E+12,19,/jforum/ping_session.jsp-135,200,,Admin 1-23,text,TRUE,,543,526,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,
1.74218E+12,866,/jforum/jforum.page-292,200,,user1 3-25,text,TRUE,,6379,902,25,150,http://172.26.129.206:8080/jforum/jforum.page,865,0,0,,
1.74218E+12,18,/jforum/ping_session.jsp-373,200,,user2 4-21,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,
1.74218E+12,245,/jforum/ping_session.jsp-307,200,,User1N 5-7,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,245,0,0,,
1.74218E+12,25,/jforum/templates/default/images/folder.gif-299,200,,User1N 5-25,bin,TRUE,,589,499,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder.gif,25,0,0,,
1.74218E+12,233,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-16,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,233,0,0,,
1.74218E+12,233,/jforum/ping_session.jsp-500,200,,Admin2 2-6,text,TRUE,,543,570,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,233,0,0,,
1.74218E+12,839,/jforum/jforum.page-309,200,,User1N 5-1,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,839,0,0,,
1.74218E+12,916,/jforum/forums/show/1.page-298,200,,user1 3-6,text,TRUE,,12605,588,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,914,0,0,,
1.74218E+12,1023,/jforum/recentTopics/list.page-375,200,,user2 4-2,text,TRUE,,7347,592,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,1022,0,0,,
1.74218E+12,2290,/jforum/jforum.page-492,200,,Admin2 2-24,text,TRUE,,20224,1625,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=LQOB-DVCC-OXN0-C5BA-LE0B-91CW-QY32-U1K9,1283,0,0,,
1.74218E+12,1283,/jforum/jforum.page-492-0,302,,Admin2 2-24,,TRUE,,529,921,25,150,http://172.26.129.206:8080/jforum/jforum.page,1283,0,0,,
1.74218E+12,1006,/jforum/jforum.page-492-1,200,,Admin2 2-24,text,TRUE,,19695,704,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=LQOB-DVCC-OXN0-C5BA-LE0B-91CW-QY32-U1K9,998,0,0,,
1.74218E+12,1224,/jforum/forums/list.page-143,200,,Admin 1-3,text,TRUE,,19630,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1216,0,0,,
1.74218E+12,844,/jforum/user/insert.page-370,200,,user2 4-11,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,844,0,0,,
1.74218E+12,833,/jforum/user/login.page-306,200,,User1N 5-15,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,826,0,0,,
1.74218E+12,229,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-12,bin,TRUE,,468,582,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,229,0,0,,
1.74218E+12,21,/jforum/templates/default/images/folder_lock.gif-300,200,,User1N 5-25,bin,TRUE,,578,504,25,150,http://172.26.129.206:8080/jforum/templates/default/images/folder_lock.gif,21,0,0,,
1.74218E+12,22,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-7,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,22,0,0,,
1.74218E+12,24,/jforum/ping_session.jsp-310,200,,User1N 5-1,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,
1.74218E+12,20,/jforum/ping_session.jsp-299,200,,user1 3-6,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,20,0,0,,
1.74218E+12,22,/jforum/ping_session.jsp-376,200,,user2 4-2,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,
1.74218E+12,19,/jforum/ping_session.jsp-373,200,,user2 4-11,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,
1.74218E+12,20,/jforum/ping_session.jsp-307,200,,User1N 5-15,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,20,0,0,,
1.74218E+12,19,/jforum/ping_session.jsp-498,200,,Admin2 2-12,text,TRUE,,543,619,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,
1.74218E+12,231,/jforum/ping_session.jsp-135,200,,Admin 1-17,text,TRUE,,543,526,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,231,0,0,,
1.74218E+12,228,/jforum/ping_session.jsp-307,200,,User1N 5-11,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,228,0,0,,
1.74218E+12,24,/jforum/ping_session.jsp-301,200,,User1N 5-25,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,
1.74218E+12,837,/jforum/user/login.page-306,200,,User1N 5-9,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,830,0,0,,
1.74218E+12,2050,/jforum/jforum.page-141,200,,Admin 1-1,text,TRUE,,20224,1517,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=PT02-GKDK-W21S-2BQG-LVCL-NZ2P-MCK2-HK3O,1010,0,0,,
1.74218E+12,1010,/jforum/jforum.page-141-0,302,,Admin 1-1,,TRUE,,529,837,25,150,http://172.26.129.206:8080/jforum/jforum.page,1010,0,0,,
1.74218E+12,1040,/jforum/jforum.page-141-1,200,,Admin 1-1,text,TRUE,,19695,680,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=PT02-GKDK-W21S-2BQG-LVCL-NZ2P-MCK2-HK3O,1032,0,0,,
1.74218E+12,841,/jforum/forums/watchForum/1.page-300,200,,user1 3-3,text,TRUE,,256,654,25,150,http://172.26.129.206:8080/jforum/forums/watchForum/1.page,841,0,0,,
1.74218E+12,1160,/jforum/forums/list.page-143,200,,Admin 1-8,text,TRUE,,19630,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1152,0,0,,
1.74218E+12,841,/jforum/user/login.page-134,200,,Admin 1-25,text,TRUE,,6247,529,25,150,http://172.26.129.206:8080/jforum/user/login.page,840,0,0,,
1.74218E+12,871,/jforum/user/insert.page-370,200,,user2 4-10,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,869,0,0,,
1.74218E+12,852,/jforum/forums/watchForum/1.page-300,200,,user1 3-2,text,TRUE,,256,654,25,150,http://172.26.129.206:8080/jforum/forums/watchForum/1.page,852,0,0,,
1.74218E+12,855,/jforum/user/login.page-306,200,,User1N 5-20,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,855,0,0,,
1.74218E+12,21,/jforum/ping_session.jsp-307,200,,User1N 5-9,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,
1.74218E+12,21,/jforum/templates/default/images/icon_mini_members.gif-146,200,,Admin 1-1,bin,TRUE,,468,506,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,21,0,0,,
1.74218E+12,860,/jforum/user/insert.page-311,200,,User1N 5-3,text,TRUE,,6649,545,25,150,http://172.26.129.206:8080/jforum/user/insert.page,859,0,0,,
1.74218E+12,924,/jforum/forums/show/1.page-298,200,,user1 3-8,text,TRUE,,12605,588,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,921,0,0,,
1.74218E+12,959,/jforum/user/login.page-134,200,,Admin 1-22,text,TRUE,,6247,529,25,150,http://172.26.129.206:8080/jforum/user/login.page,959,0,0,,
1.74218E+12,868,/jforum/user/login.page-306,200,,User1N 5-14,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,868,0,0,,
1.74218E+12,1716,/jforum/user/acceptAgreement.page-688,200,,User2N 6-5,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=8UTS-5UVW-DEK2-DFVZ-4N5S-T0HU-I87X-SOXQ,846,0,0,,
1.74218E+12,846,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-5,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,846,0,0,,
1.74218E+12,870,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-5,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=8UTS-5UVW-DEK2-DFVZ-4N5S-T0HU-I87X-SOXQ,870,0,0,,
1.74218E+12,839,/jforum/user/login.page-134,200,,Admin 1-18,text,TRUE,,6247,529,25,150,http://172.26.129.206:8080/jforum/user/login.page,838,0,0,,
1.74218E+12,1242,/jforum/forums/list.page-143,200,,Admin 1-12,text,TRUE,,19630,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1235,0,0,,
1.74218E+12,17,/jforum/ping_session.jsp-299,200,,user1 3-8,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,
1.74218E+12,2451,/jforum/jforum.page-492,200,,Admin2 2-17,text,TRUE,,20224,1625,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=3028-RPA0-7LIQ-N3D8-4291-JNLN-9KR8-22ZL,1267,0,0,,
1.74218E+12,1267,/jforum/jforum.page-492-0,302,,Admin2 2-17,,TRUE,,529,921,25,150,http://172.26.129.206:8080/jforum/jforum.page,1267,0,0,,
1.74218E+12,1184,/jforum/jforum.page-492-1,200,,Admin2 2-17,text,TRUE,,19695,704,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=3028-RPA0-7LIQ-N3D8-4291-JNLN-9KR8-22ZL,1173,0,0,,
1.74218E+12,834,/jforum/user/insert.page-311,200,,User1N 5-2,text,TRUE,,6649,545,25,150,http://172.26.129.206:8080/jforum/user/insert.page,833,0,0,,
1.74218E+12,18,/jforum/ping_session.jsp-135,200,,Admin 1-22,text,TRUE,,543,526,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,
1.74218E+12,18,/jforum/ping_session.jsp-307,200,,User1N 5-14,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,
1.74218E+12,24,/jforum/ping_session.jsp-135,200,,Admin 1-18,text,TRUE,,543,526,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,
1.74218E+12,931,/jforum/jforum.page-292,200,,user1 3-23,text,TRUE,,6379,902,25,150,http://172.26.129.206:8080/jforum/jforum.page,923,0,0,,
1.74218E+12,863,/jforum/jforum.page-309,200,,User1N 5-19,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,855,0,0,,
1.74218E+12,21,/jforum/ping_session.jsp-312,200,,User1N 5-2,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,
1.74218E+12,21,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-14,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,21,0,0,,
1.74218E+12,1318,/jforum/forums/list.page-143,200,,Admin 1-14,text,TRUE,,19630,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1309,0,0,,
1.74218E+12,22,/jforum/ping_session.jsp-310,200,,User1N 5-19,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,
1.74218E+12,930,/jforum/user/insert.page-311,200,,User1N 5-4,text,TRUE,,6649,545,25,150,http://172.26.129.206:8080/jforum/user/insert.page,927,0,0,,
1.74218E+12,881,/jforum/jforum.page-309,200,,User1N 5-8,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,881,0,0,,
1.74218E+12,957,/jforum/forums/show/1.page-501,200,,Admin2 2-4,text,TRUE,,16009,575,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,947,0,0,,
1.74218E+12,1034,/jforum/user/acceptAgreement.page-688,200,,User2N 6-25,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=62JJ-2W56-63ET-ISVU-2FUS-1MAR-M9UA-NYX5,858,0,0,,
1.74218E+12,858,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-25,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,858,0,0,,
1.74218E+12,175,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-25,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=62JJ-2W56-63ET-ISVU-2FUS-1MAR-M9UA-NYX5,168,0,0,,
1.74218E+12,1004,/jforum/user/acceptAgreement.page-688,200,,User2N 6-21,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=LBES-7VBW-TX7S-4RB0-GQGE-HKRN-CZK9-2BYM,828,0,0,,
1.74218E+12,828,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-21,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,828,0,0,,
1.74218E+12,176,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-21,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=LBES-7VBW-TX7S-4RB0-GQGE-HKRN-CZK9-2BYM,176,0,0,,
1.74218E+12,22,/jforum/ping_session.jsp-312,200,,User1N 5-4,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,
1.74218E+12,22,/jforum/ping_session.jsp-310,200,,User1N 5-8,text,TRUE,,543,542,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,
1.74218E+12,1168,/jforum/forums/list.page-294,200,,user1 3-14,text,TRUE,,19630,581,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,1161,0,0,,
1.74218E+12,971,/jforum/user/login.page-306,200,,User1N 5-18,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,971,0,0,,
1.74218E+12,1577,/jforum/user/acceptAgreement.page-688,200,,User2N 6-15,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=E29D-S0TR-ZCS2-FI3K-VFMI-MH7S-X7LZ-1SN0,747,0,0,,
1.74218E+12,747,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-15,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,747,0,0,,
1.74218E+12,830,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-15,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=E29D-S0TR-ZCS2-FI3K-VFMI-MH7S-X7LZ-1SN0,829,0,0,,
1.74218E+12,917,/jforum/recentTopics/list.page-375,200,,user2 4-7,text,TRUE,,7347,592,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,916,0,0,,
1.74218E+12,1605,/jforum/user/acceptAgreement.page-688,200,,User2N 6-12,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=AN09-G3CH-7B5Y-OP9J-GTC3-RW6S-VUQS-2MIY,760,0,0,,
1.74218E+12,760,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-12,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,760,0,0,,
1.74218E+12,845,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-12,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=AN09-G3CH-7B5Y-OP9J-GTC3-RW6S-VUQS-2MIY,845,0,0,,
1.74218E+12,1009,/jforum/forums/list.page-494,200,,Admin2 2-21,text,TRUE,,19695,621,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,995,0,0,,
1.74218E+12,20,/jforum/ping_session.jsp-297,200,,user1 3-14,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,20,0,0,,
1.74218E+12,19,/jforum/ping_session.jsp-307,200,,User1N 5-18,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,
1.74218E+12,16,/jforum/ping_session.jsp-376,200,,user2 4-7,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,
1.74218E+12,844,/jforum/user/insert.page-370,200,,user2 4-18,text,TRUE,,6649,586,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,841,0,0,,
1.74218E+12,889,/jforum/recentTopics/list.page-375,200,,user2 4-4,text,TRUE,,7347,592,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,886,0,0,,
1.74218E+12,14,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-18,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,14,0,0,,
1.74218E+12,15,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-21,bin,TRUE,,468,582,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,15,0,0,,
1.74218E+12,1639,/jforum/user/acceptAgreement.page-688,200,,User2N 6-6,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=LB8P-KJKN-R0VZ-O66S-AKCQ-10DR-CUR0-5GOK,807,0,0,,
1.74218E+12,807,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-6,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,807,0,0,,
1.74218E+12,832,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-6,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=LB8P-KJKN-R0VZ-O66S-AKCQ-10DR-CUR0-5GOK,831,0,0,,
1.74218E+12,15,/jforum/ping_session.jsp-376,200,,user2 4-4,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,
1.74218E+12,15,/jforum/ping_session.jsp-373,200,,user2 4-18,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,
1.74218E+12,805,/jforum/forums/watchForum/1.page-300,200,,user1 3-1,text,TRUE,,256,654,25,150,http://172.26.129.206:8080/jforum/forums/watchForum/1.page,805,0,0,,
1.74218E+12,15,/jforum/ping_session.jsp-498,200,,Admin2 2-21,text,TRUE,,543,619,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,
1.74218E+12,231,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-15,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,231,0,0,,
1.74218E+12,892,/jforum/recentTopics/list.page-375,200,,user2 4-5,text,TRUE,,7347,592,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,892,0,0,,
1.74218E+12,823,/jforum/jforum.page-292,200,,user1 3-9,text,TRUE,,6379,902,25,150,http://172.26.129.206:8080/jforum/jforum.page,820,0,0,,
1.74218E+12,938,/jforum/recentTopics/list.page-375,200,,user2 4-6,text,TRUE,,7347,592,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,935,0,0,,
1.74218E+12,1136,/jforum/forums/list.page-143,200,,Admin 1-15,text,TRUE,,19630,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1122,0,0,,
1.74218E+12,236,/jforum/templates/default/images/cellpic3.gif-302,200,,User1N 5-25,bin,TRUE,,480,519,25,150,http://172.26.129.206:8080/jforum/templates/default/images/cellpic3.gif,236,0,0,,
1.74218E+12,241,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-11,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,241,0,0,,
1.74218E+12,765,/jforum/forums/newMessages.page-499,200,,Admin2 2-13,text,TRUE,,10451,629,25,150,http://172.26.129.206:8080/jforum/forums/newMessages.page,765,0,0,,
1.74218E+12,20,/jforum/ping_session.jsp-376,200,,user2 4-5,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,20,0,0,,
1.74218E+12,17,/jforum/ping_session.jsp-376,200,,user2 4-6,text,TRUE,,543,533,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,
1.74218E+12,18,/jforum/templates/default/images/cellpic1.gif-303,200,,User1N 5-25,bin,TRUE,,643,519,25,150,http://172.26.129.206:8080/jforum/templates/default/images/cellpic1.gif,18,0,0,,
1.74218E+12,230,/jforum/ping_session.jsp-373,200,,user2 4-10,text,TRUE,,543,583,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,230,0,0,,
1.74218E+12,232,/jforum/ping_session.jsp-135,200,,Admin 1-25,text,TRUE,,543,526,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,232,0,0,,
1.74218E+12,16,/jforum/ping_session.jsp-500,200,,Admin2 2-13,text,TRUE,,543,570,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,
1.74218E+12,232,/jforum/ping_session.jsp-307,200,,User1N 5-20,text,TRUE,,543,546,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,232,0,0,,
1.74218E+12,230,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-9,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,230,0,0,,
1.74218E+12,760,/jforum/user/login.page-134,200,,Admin 1-24,text,TRUE,,6247,529,25,150,http://172.26.129.206:8080/jforum/user/login.page,759,0,0,,
1.74218E+12,949,/jforum/forums/list.page-494,200,,Admin2 2-20,text,TRUE,,19695,621,25,150,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,942,0,0,,
1.74218E+12,789,/jforum/user/login.page-134,200,,Admin 1-20,text,TRUE,,6247,529,25,150,http://172.26.129.206:8080/jforum/user/login.page,789,0,0,,
1.74218E+12,1154,/jforum/forums/list.page-143,200,,Admin 1-11,text,TRUE,,19630,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1146,0,0,,
1.74218E+12,234,/jforum/ping_session.jsp-147,200,,Admin 1-1,text,TRUE,,543,543,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,234,0,0,,
1.74218E+12,15,/jforum/templates/default/images/button.gif-304,200,,User1N 5-25,bin,TRUE,,540,517,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button.gif,15,0,0,,
1.74218E+12,229,/jforum/ping_session.jsp-312,200,,User1N 5-3,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,229,0,0,,
1.74218E+12,16,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-20,bin,TRUE,,543,523,25,150,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,16,0,0,,
1.74218E+12,16,/jforum/ping_session.jsp-135,200,,Admin 1-24,text,TRUE,,543,526,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,
1.74218E+12,16,/jforum/templates/default/images/icon_mini_members.gif-497,200,,Admin2 2-20,bin,TRUE,,468,582,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_members.gif,16,0,0,,
1.74218E+12,785,/jforum/jforum.page-309,200,,User1N 5-10,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,784,0,0,,
1.74218E+12,787,/jforum/jforum.page-309,200,,User1N 5-6,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,787,0,0,,
1.74218E+12,1588,/jforum/user/acceptAgreement.page-688,200,,User2N 6-2,text,TRUE,,7672,1165,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=F6XL-NQZS-XZO9-SD2I-9YGW-T9FP-8W24-Y0ZW,800,0,0,,
1.74218E+12,800,/jforum/user/acceptAgreement.page-688-0,302,,User2N 6-2,,TRUE,,213,559,25,150,http://172.26.129.206:8080/jforum/user/acceptAgreement.page,800,0,0,,
1.74218E+12,788,/jforum/user/acceptAgreement.page-688-1,200,,User2N 6-2,text,TRUE,,7459,606,25,150,http://172.26.129.206:8080/jforum/user/insert.page?OWASP_CSRFTOKEN=F6XL-NQZS-XZO9-SD2I-9YGW-T9FP-8W24-Y0ZW,780,0,0,,
1.74218E+12,794,/jforum/jforum.page-309,200,,User1N 5-13,text,TRUE,,6379,866,25,150,http://172.26.129.206:8080/jforum/jforum.page,787,0,0,,
1.74218E+12,1154,/jforum/forums/list.page-143,200,,Admin 1-5,text,TRUE,,19630,525,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1147,0,0,,
1.74218E+12,822,/jforum/user/login.page-306,200,,User1N 5-23,text,TRUE,,6247,549,25,150,http://172.26.129.206:8080/jforum/user/login.page,822,0,0,,
