timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,,elapsed,latency
1.74E+12,17,/jforum/ping_session.jsp-382,200,,user2 4-19,text,TRUE,,543,527,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,20,/jforum/ping_session.jsp-704,200,,User2N 6-5,text,TRUE,,543,598,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-181,200,,Admin 1-9,text,TRUE,,543,550,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-331,200,,user1 3-5,text,TRUE,,543,529,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/user/profile/2.page-318,200,,user1 3-8,text,TRUE,,7290,534,25,144,http://172.26.129.206:8080/jforum/user/profile/2.page,25,0,0,,,,,,,Type62,,
1.74E+12,102,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526,200,,Admin2 2-7,text,TRUE,,22198,3464,25,144,http://172.26.129.206:8080/jforum/forums/list.page,19,0,0,,,,,,,Type38,,
1.74E+12,19,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526-0,302,,Admin2 2-7,,TRUE,,197,2216,25,144,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,19,0,0,,,,,,,Type38,,
1.74E+12,18,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526-1,301,,Admin2 2-7,text,TRUE,,166,644,25,144,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=ISEQ-3GLG-YJQC-F92E-8WGO-EU33-HUEY-F03F,18,0,0,,,,,,,Type38,,
1.74E+12,64,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526-2,200,,Admin2 2-7,text,TRUE,,21835,604,25,144,http://172.26.129.206:8080/jforum/forums/list.page,46,0,17,,,,,,,Type38,,
1.74E+12,23,/jforum/js/list/moderation.page-185,200,,Admin 1-6,text,TRUE,,1896,401,25,144,http://172.26.129.206:8080/jforum/js/list/moderation.page,23,0,0,,,,,,,Type39,,
1.74E+12,27,/jforum/forums/watchForum/1.page-187,200,,Admin 1-11,text,TRUE,,256,670,25,144,http://172.26.129.206:8080/jforum/forums/watchForum/1.page,27,0,0,,,,,,,Type35,,
1.74E+12,34,/jforum/pm/sendTo/2.page-395,200,,user2 4-9,text,TRUE,,6243,533,19,144,http://172.26.129.206:8080/jforum/pm/sendTo/2.page,34,0,0,,,,,,,Type44,,
1.74E+12,31,/jforum/bookmarks/insert/2/1.page-313,200,,user1 3-21,text,TRUE,,5272,540,25,144,http://172.26.129.206:8080/jforum/bookmarks/insert/2/1.page,25,0,0,,,,,,,Type29,,
1.74E+12,29,/jforum/forums/show/2.page-391,200,,user2 4-22,text,TRUE,,5275,534,19,144,http://172.26.129.206:8080/jforum/forums/show/2.page,21,0,0,,,,,,,Type34,,
1.74E+12,36,/jforum/user/profile/2.page-393,200,,user2 4-5,text,TRUE,,7290,535,19,144,http://172.26.129.206:8080/jforum/user/profile/2.page,34,0,0,,,,,,,Type62,,
1.74E+12,57,/jforum/forums/list.page-328,200,,user1 3-15,text,TRUE,,21770,587,25,144,http://172.26.129.206:8080/jforum/forums/list.page,43,0,0,,,,,,,Type32,,
1.74E+12,53,/jforum/forums/show/1.page-200,200,,Admin 1-5,text,TRUE,,16009,550,25,144,http://172.26.129.206:8080/jforum/forums/show/1.page,33,0,0,,,,,,,Type34,,
1.74E+12,44,/jforum/forums/show/1.page-387,200,,user2 4-23,text,TRUE,,12605,533,19,144,http://172.26.129.206:8080/jforum/forums/show/1.page,23,0,0,,,,,,,Type34,,
1.74E+12,42,/jforum/jforum.page-397,200,,user2 4-11,text,TRUE,,6379,800,19,144,http://172.26.129.206:8080/jforum/jforum.page,29,0,0,,,,,,,Type38,,
1.74E+12,32,/jforum/forums/show/2.page-391,200,,user2 4-21,text,TRUE,,5275,534,19,144,http://172.26.129.206:8080/jforum/forums/show/2.page,21,0,0,,,,,,,Type34,,
1.74E+12,159,/jforum/jforum.page-320,200,,User1N 5-11,text,TRUE,,22133,2320,25,144,http://172.26.129.206:8080/jforum/forums/list.page,19,0,0,,,,,,,Type38,,
1.74E+12,19,/jforum/jforum.page-320-0,302,,User1N 5-11,,TRUE,,197,902,25,144,http://172.26.129.206:8080/jforum/jforum.page,19,0,0,,,,,,,Type38,,
1.74E+12,35,/jforum/jforum.page-320-1,301,,User1N 5-11,text,TRUE,,166,729,25,144,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=A4WT-7XSH-XCIQ-85SO-U9PC-X7SU-RD1Y-T0PN,35,0,0,,,,,,,Type38,,
1.74E+12,17,/jforum/templates/default/images/cellpic1.gif-303,200,,User1N 5-24,bin,TRUE,,643,519,25,144,http://172.26.129.206:8080/jforum/templates/default/images/cellpic1.gif,17,0,0,,,,,,,Type54,,
1.74E+12,105,/jforum/jforum.page-320-2,200,,User1N 5-11,text,TRUE,,21770,689,25,144,http://172.26.129.206:8080/jforum/forums/list.page,98,0,45,,,,,,,Type38,,
1.74E+12,13,/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif-180,200,,Admin 1-13,bin,TRUE,,1271,518,25,144,http://172.26.129.206:8080/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif,13,0,0,,,,,,,Type37,,
1.74E+12,32,/jforum/forums/show/1.page-197,200,,Admin 1-1,text,TRUE,,16009,548,25,144,http://172.26.129.206:8080/jforum/forums/show/1.page,27,0,0,,,,,,,Type34,,
1.74E+12,30,/jforum/user/edit/4.page-701,200,,User2N 6-19,text,TRUE,,5236,620,25,144,http://172.26.129.206:8080/jforum/user/edit/4.page,29,0,0,,,,,,,Type57,,
1.74E+12,19,/jforum/ping_session.jsp-176,200,,Admin 1-10,text,TRUE,,543,540,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/ping_session.jsp-521,200,,Admin2 2-20,text,TRUE,,543,570,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,75,/jforum/forums/list.page-328,200,,user1 3-4,text,TRUE,,21770,587,25,144,http://172.26.129.206:8080/jforum/forums/list.page,26,0,0,,,,,,,Type32,,
1.74E+12,19,/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif-180,200,,Admin 1-24,bin,TRUE,,1271,518,25,144,http://172.26.129.206:8080/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif,19,0,0,,,,,,,Type37,,
1.74E+12,16,/jforum/ping_session.jsp-333,200,,user1 3-10,text,TRUE,,543,528,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-327,200,,user1 3-18,text,TRUE,,543,584,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,117,/jforum/jforum.page-695,200,,User2N 6-15,text,TRUE,,22133,2320,25,144,http://172.26.129.206:8080/jforum/forums/list.page,17,0,0,,,,,,,Type38,,
1.74E+12,17,/jforum/jforum.page-695-0,302,,User2N 6-15,,TRUE,,197,902,25,144,http://172.26.129.206:8080/jforum/jforum.page,17,0,0,,,,,,,Type38,,
1.74E+12,21,/jforum/jforum.page-695-1,301,,User2N 6-15,text,TRUE,,166,729,25,144,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=ACGA-4VZP-SI69-7EJI-AHHW-YY3B-P43Q-EVDJ,20,0,0,,,,,,,Type38,,
1.74E+12,79,/jforum/jforum.page-695-2,200,,User2N 6-15,text,TRUE,,21770,689,25,144,http://172.26.129.206:8080/jforum/forums/list.page,68,0,18,,,,,,,Type38,,
1.74E+12,19,/jforum/templates/default/images/button_hover.gif-308,200,,User1N 5-14,bin,TRUE,,543,523,25,144,http://172.26.129.206:8080/jforum/templates/default/images/button_hover.gif,19,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/js/list/moderation.page-185,200,,Admin 1-18,text,TRUE,,1896,401,25,144,http://172.26.129.206:8080/jforum/js/list/moderation.page,15,0,0,,,,,,,Type39,,
1.74E+12,22,/jforum/ping_session.jsp-186,200,,Admin 1-20,text,TRUE,,543,545,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-189,200,,Admin 1-19,text,TRUE,,543,546,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-202,200,,Admin 1-4,text,TRUE,,543,545,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/templates/default/images/cellpic3.gif-302,200,,User1N 5-19,bin,TRUE,,480,519,25,144,http://172.26.129.206:8080/jforum/templates/default/images/cellpic3.gif,17,0,0,,,,,,,Type54,,
1.74E+12,42,/jforum/jforum.page-397,200,,user2 4-24,text,TRUE,,6379,800,19,144,http://172.26.129.206:8080/jforum/jforum.page,42,0,0,,,,,,,Type38,,
1.74E+12,46,/jforum/user/login.page-306,200,,User1N 5-8,text,TRUE,,6247,549,25,144,http://172.26.129.206:8080/jforum/user/login.page,46,0,0,,,,,,,Type60,,
1.74E+12,17,/jforum/ping_session.jsp-392,200,,user2 4-7,text,TRUE,,543,529,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/ping_session.jsp-396,200,,user2 4-12,text,TRUE,,543,527,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-319,200,,user1 3-8,text,TRUE,,543,530,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,55,/jforum/forums/list.page-195,200,,Admin 1-2,text,TRUE,,21835,597,25,144,http://172.26.129.206:8080/jforum/forums/list.page,33,0,0,,,,,,,Type32,,
1.74E+12,70,/jforum/forums/list.page-328,200,,user1 3-6,text,TRUE,,21770,587,25,144,http://172.26.129.206:8080/jforum/forums/list.page,52,0,0,,,,,,,Type32,,
1.74E+12,25,/jforum/templates/default/images/whosonline.gif-297,200,,User1N 5-22,bin,TRUE,,1174,503,25,144,http://172.26.129.206:8080/jforum/templates/default/images/whosonline.gif,25,0,0,,,,,,,Type54,,
1.74E+12,37,/jforum/captcha/generate/1732240180145.page-335,200,,user1 3-14,,TRUE,,2900,483,25,144,http://172.26.129.206:8080/jforum/captcha/generate/1732240180145.page,37,0,0,,,,,,,Type31,,
1.74E+12,16,/jforum/ping_session.jsp-301,200,,User1N 5-23,text,TRUE,,543,547,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/templates/default/images/cellpic3.gif-302,200,,User1N 5-21,bin,TRUE,,480,519,25,144,http://172.26.129.206:8080/jforum/templates/default/images/cellpic3.gif,16,0,0,,,,,,,Type54,,
1.74E+12,43,/jforum/jforum.page-397,200,,user2 4-8,text,TRUE,,6379,800,19,144,http://172.26.129.206:8080/jforum/jforum.page,34,0,0,,,,,,,Type38,,
1.74E+12,38,/jforum/adminForums/insert.page-524,200,,Admin2 2-15,text,TRUE,,7563,621,25,144,http://172.26.129.206:8080/jforum/adminForums/insert.page,38,0,0,,,,,,,Type15,,
1.74E+12,37,/jforum/user/profile/2.page-393,200,,user2 4-16,text,TRUE,,7290,535,19,144,http://172.26.129.206:8080/jforum/user/profile/2.page,35,0,0,,,,,,,Type62,,
1.74E+12,21,/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif-180,200,,Admin 1-21,bin,TRUE,,1271,518,25,144,http://172.26.129.206:8080/jforum/images/smilies/d6741711aa045b812616853b5507fd2a.gif,21,0,0,,,,,,,Type37,,
1.74E+12,28,/jforum/templates/default/images/button.gif-304,200,,User1N 5-9,bin,TRUE,,540,517,25,144,http://172.26.129.206:8080/jforum/templates/default/images/button.gif,28,0,0,,,,,,,Type54,,
1.74E+12,20,/jforum/templates/default/images/cellpic3.gif-302,200,,User1N 5-20,bin,TRUE,,480,519,25,144,http://172.26.129.206:8080/jforum/templates/default/images/cellpic3.gif,20,0,0,,,,,,,Type54,,
1.74E+12,46,/jforum/pm/inbox.page-173,200,,Admin 1-16,text,TRUE,,9317,548,25,144,http://172.26.129.206:8080/jforum/pm/inbox.page,31,0,0,,,,,,,Type43,,
1.74E+12,69,/jforum/posts/preList/2/2.page-322,200,,user1 3-20,text,TRUE,,5475,1137,25,144,http://172.26.129.206:8080/jforum/posts/list/2.page?OWASP_CSRFTOKEN=EHND-6IM1-7O80-E3OQ-P24J-HJ0S-VRUM-E1E8#p2,28,0,0,,,,,,,Type49,,
1.74E+12,28,/jforum/posts/preList/2/2.page-322-0,302,,user1 3-20,,TRUE,,217,543,25,144,http://172.26.129.206:8080/jforum/posts/preList/2/2.page,28,0,0,,,,,,,Type49,,
1.74E+12,16,/jforum/ping_session.jsp-527,200,,Admin2 2-7,text,TRUE,,543,614,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,40,/jforum/posts/preList/2/2.page-322-1,200,,user1 3-20,text,TRUE,,5258,594,25,144,http://172.26.129.206:8080/jforum/posts/list/2.page?OWASP_CSRFTOKEN=EHND-6IM1-7O80-E3OQ-P24J-HJ0S-VRUM-E1E8#p2,40,0,0,,,,,,,Type49,,
1.74E+12,135,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-703,200,,User2N 6-13,text,TRUE,,22133,4662,25,144,http://172.26.129.206:8080/jforum/forums/list.page,18,0,0,,,,,,,Type38,,
1.74E+12,18,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-703-0,302,,User2N 6-13,,TRUE,,197,3454,25,144,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,18,0,0,,,,,,,Type38,,
1.74E+12,21,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-703-1,301,,User2N 6-13,text,TRUE,,166,624,25,144,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=LRUH-UMX7-OCRI-CX9M-00BG-E316-RQWH-CFHZ,20,0,0,,,,,,,Type38,,
1.74E+12,96,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-703-2,200,,User2N 6-13,text,TRUE,,21770,584,25,144,http://172.26.129.206:8080/jforum/forums/list.page,81,0,18,,,,,,,Type38,,
1.74E+12,21,/jforum/ping_session.jsp-392,200,,user2 4-21,text,TRUE,,543,529,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/templates/default/images/button.gif-304,200,,User1N 5-24,bin,TRUE,,540,517,25,144,http://172.26.129.206:8080/jforum/templates/default/images/button.gif,16,0,0,,,,,,,Type54,,
1.74E+12,18,/jforum/ping_session.jsp-186,200,,Admin 1-6,text,TRUE,,543,545,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/ping_session.jsp-702,200,,User2N 6-19,text,TRUE,,543,547,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-394,200,,user2 4-5,text,TRUE,,543,530,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,46,/jforum/posts/review/0/2.page-336,200,,user1 3-9,text,TRUE,,5278,536,25,144,http://172.26.129.206:8080/jforum/posts/review/0/2.page,46,0,0,,,,,,,Type51,,
1.74E+12,22,/jforum/ping_session.jsp-181,200,,Admin 1-13,text,TRUE,,543,550,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,18,/jforum/ping_session.jsp-388,200,,user2 4-23,text,TRUE,,543,529,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-186,200,,Admin 1-18,text,TRUE,,543,545,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,40,/jforum/forums/watchForum/1.page-187,200,,Admin 1-7,text,TRUE,,256,670,25,144,http://172.26.129.206:8080/jforum/forums/watchForum/1.page,40,0,0,,,,,,,Type35,,
1.74E+12,20,/jforum/ping_session.jsp-181,200,,Admin 1-24,text,TRUE,,543,550,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,20,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/templates/default/images/folder_lock.gif-300,200,,User1N 5-18,bin,TRUE,,578,504,25,144,http://172.26.129.206:8080/jforum/templates/default/images/folder_lock.gif,23,0,0,,,,,,,Type54,,
1.74E+12,25,/jforum/ping_session.jsp-396,200,,user2 4-9,text,TRUE,,543,527,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,25,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/ping_session.jsp-392,200,,user2 4-22,text,TRUE,,543,529,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,42,/jforum/posts/list/2.page-385,200,,user2 4-25,text,TRUE,,5258,531,19,144,http://172.26.129.206:8080/jforum/posts/list/2.page,42,0,0,,,,,,,Type47,,
1.74E+12,55,/jforum/jforum.page-397,200,,user2 4-14,text,TRUE,,6379,800,19,144,http://172.26.129.206:8080/jforum/jforum.page,41,0,0,,,,,,,Type38,,
1.74E+12,45,/jforum/recentTopics/list.page-338,200,,user1 3-3,text,TRUE,,7347,540,25,144,http://172.26.129.206:8080/jforum/recentTopics/list.page,45,0,0,,,,,,,Type53,,
1.74E+12,17,/jforum/templates/default/images/folder_new.gif-298,200,,User1N 5-22,bin,TRUE,,581,503,25,144,http://172.26.129.206:8080/jforum/templates/default/images/folder_new.gif,17,0,0,,,,,,,Type54,,
1.74E+12,29,/jforum/js/list/moderation.page-201,200,,Admin 1-5,text,TRUE,,1896,401,25,144,http://172.26.129.206:8080/jforum/js/list/moderation.page,29,0,0,,,,,,,Type39,,
1.74E+12,30,/jforum/ping_session.jsp-398,200,,user2 4-11,text,TRUE,,543,522,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,30,0,0,,,,,,,Type41,,
1.74E+12,77,/jforum/forums/list.page-328,200,,user1 3-2,text,TRUE,,21770,587,25,144,http://172.26.129.206:8080/jforum/forums/list.page,65,0,0,,,,,,,Type32,,
1.74E+12,99,/jforum/forums/list.page-328,200,,user1 3-13,text,TRUE,,21770,587,25,144,http://172.26.129.206:8080/jforum/forums/list.page,63,0,0,,,,,,,Type32,,
1.74E+12,100,/jforum/forums/list.page-328,200,,user1 3-1,text,TRUE,,21770,587,25,144,http://172.26.129.206:8080/jforum/forums/list.page,69,0,0,,,,,,,Type32,,
1.74E+12,16,/jforum/ping_session.jsp-329,200,,user1 3-6,text,TRUE,,543,527,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-398,200,,user2 4-24,text,TRUE,,543,522,19,144,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/ping_session.jsp-181,200,,Admin 1-21,text,TRUE,,543,550,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,31,/jforum/js/list/moderation.page-198,200,,Admin 1-1,text,TRUE,,1896,401,25,144,http://172.26.129.206:8080/jforum/js/list/moderation.page,31,0,0,,,,,,,Type39,,
1.74E+12,15,/jforum/ping_session.jsp-525,200,,Admin2 2-15,text,TRUE,,543,570,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-196,200,,Admin 1-2,text,TRUE,,543,543,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/ping_session.jsp-398,200,,user2 4-8,text,TRUE,,543,522,18,143,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/templates/default/images/cellpic1.gif-303,200,,User1N 5-21,bin,TRUE,,643,519,25,143,http://172.26.129.206:8080/jforum/templates/default/images/cellpic1.gif,22,0,0,,,,,,,Type54,,
1.74E+12,17,/jforum/ping_session.jsp-329,200,,user1 3-4,text,TRUE,,543,527,25,143,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/templates/default/images/msg_inbox.gif-174,200,,Admin 1-16,bin,TRUE,,929,495,25,143,http://172.26.129.206:8080/jforum/templates/default/images/msg_inbox.gif,15,0,0,,,,,,,Type54,,
1.74E+12,44,/jforum/posts/list/2.page-332,200,,user1 3-5,text,TRUE,,5258,533,25,143,http://172.26.129.206:8080/jforum/posts/list/2.page,44,0,0,,,,,,,Type47,,
1.74E+12,56,/jforum/pm/sendTo/2.page-395,200,,user2 4-15,text,TRUE,,6243,533,19,144,http://172.26.129.206:8080/jforum/pm/sendTo/2.page,56,0,0,,,,,,,Type44,,
1.74E+12,21,/jforum/ping_session.jsp-307,200,,User1N 5-8,text,TRUE,,543,546,25,144,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,37,/jforum/js/list/moderation.page-185,200,,Admin 1-22,text,TRUE,,1896,401,25,144,http://172.26.129.206:8080/jforum/js/list/moderation.page,36,0,0,,,,,,,Type39,,
1.74E+12,48,/jforum/forums/show/2.page-330,200,,user1 3-7,text,TRUE,,5275,532,25,143,http://172.26.129.206:8080/jforum/forums/show/2.page,48,0,0,,,,,,,Type34,,
1.74E+12,36,/jforum/ping_session.jsp-329,200,,user1 3-15,text,TRUE,,543,527,25,143,http://172.26.129.206:8080/jforum/ping_session.jsp,36,0,0,,,,,,,Type41,,
1.74E+12,68,/jforum/user/edit/2.page-166,200,,Admin 1-25,text,TRUE,,17186,561,25,143,http://172.26.129.206:8080/jforum/user/edit/2.page,42,0,0,,,,,,,Type57,,
1.74E+12,21,/jforum/templates/default/images/cellpic3.gif-302,200,,User1N 5-23,bin,TRUE,,480,519,25,143,http://172.26.129.206:8080/jforum/templates/default/images/cellpic3.gif,21,0,0,,,,,,,Type54,,
1.74E+12,35,/jforum/posts/reply/0/2.page-334,200,,user1 3-10,text,TRUE,,5556,535,25,142,http://172.26.129.206:8080/jforum/posts/reply/0/2.page,34,0,0,,,,,,,Type50,,
1.74E+12,15,/jforum/templates/default/images/cellpic1.gif-303,200,,User1N 5-19,bin,TRUE,,643,519,25,143,http://172.26.129.206:8080/jforum/templates/default/images/cellpic1.gif,15,0,0,,,,,,,Type54,,
1.74E+12,33,/jforum/admBase/login.page-203,200,,Admin 1-4,text,TRUE,,927,550,25,143,http://172.26.129.206:8080/jforum/admBase/login.page,33,0,0,,,,,,,Type2,,
1.74E+12,64,/jforum/forums/show/1.page-197,200,,Admin 1-8,text,TRUE,,16009,548,25,142,http://172.26.129.206:8080/jforum/forums/show/1.page,53,0,0,,,,,,,Type34,,
1.74E+12,187,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-703,200,,User2N 6-8,text,TRUE,,22133,4755,25,142,http://172.26.129.206:8080/jforum/forums/list.page,43,0,0,,,,,,,Type38,,
1.74E+12,139,/jforum/jforum.page-316,200,,user1 3-16,text,TRUE,,22133,2090,25,142,http://172.26.129.206:8080/jforum/forums/list.page,23,0,0,,,,,,,Type38,,
1.74E+12,504,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-703,200,,User2N 6-2,text,TRUE,,22133,4941,25,142,http://172.26.129.206:8080/jforum/forums/list.page,21,0,0,,,,,,,Type38,,
1.74E+12,23,/jforum/jforum.page-316-0,302,,user1 3-16,,TRUE,,197,806,25,142,http://172.26.129.206:8080/jforum/jforum.page,23,0,0,,,,,,,Type38,,
1.74E+12,81,/jforum/forums/show/1.page-184,200,,Admin 1-15,text,TRUE,,16009,554,25,142,http://172.26.129.206:8080/jforum/forums/show/1.page,58,0,0,,,,,,,Type34,,
1.74E+12,688,/jforum/jforum.page-316,200,,user1 3-12,text,TRUE,,22133,2090,25,141,http://172.26.129.206:8080/jforum/forums/list.page,21,0,0,,,,,,,Type38,,
1.74E+12,21,/jforum/jforum.page-316-0,302,,user1 3-12,,TRUE,,197,806,25,141,http://172.26.129.206:8080/jforum/jforum.page,21,0,0,,,,,,,Type38,,
1.74E+12,17,/jforum/jforum.page-316-1,301,,user1 3-12,text,TRUE,,166,662,25,141,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=2AZB-SCX6-2BA4-KWZT-U9HR-W8XN-28W8-XMSF,17,0,0,,,,,,,Type38,,
1.74E+12,649,/jforum/jforum.page-316-2,200,,user1 3-12,text,TRUE,,21770,622,25,141,http://172.26.129.206:8080/jforum/forums/list.page,649,0,21,,,,,,,Type38,,
1.74E+12,482,/jforum/templates/default/images/icon_mini_register.gif-292,200,,User1N 5-10,bin,TRUE,,469,511,25,142,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_register.gif,482,0,0,,,,,,,Type54,,
1.74E+12,698,/jforum/jforum.page-316,200,,user1 3-24,text,TRUE,,22133,2090,25,141,http://172.26.129.206:8080/jforum/forums/list.page,20,0,0,,,,,,,Type38,,
1.74E+12,20,/jforum/jforum.page-316-0,302,,user1 3-24,,TRUE,,197,806,25,141,http://172.26.129.206:8080/jforum/jforum.page,20,0,0,,,,,,,Type38,,
1.74E+12,22,/jforum/jforum.page-316-1,301,,user1 3-24,text,TRUE,,166,662,25,141,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=ZOUB-ORT3-NRMT-WEUJ-ZT22-89HB-AXFY-VQTS,22,0,0,,,,,,,Type38,,
1.74E+12,655,/jforum/jforum.page-316-2,200,,user1 3-24,text,TRUE,,21770,622,25,141,http://172.26.129.206:8080/jforum/forums/list.page,655,0,14,,,,,,,Type38,,
1.74E+12,85,/jforum/posts/listByUser/2.page-177,200,,Admin 1-12,text,TRUE,,12734,550,25,142,http://172.26.129.206:8080/jforum/posts/listByUser/2.page,54,0,0,,,,,,,Type48,,
