timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,,elapsed,latency
1.74E+12,797,/jforum/posts/list/2.page-385,200,,user2 4-17,text,TRUE,,5258,531,25,150,http://172.26.129.206:8080/jforum/posts/list/2.page,797,0,0,,,,,,,Type47,,
1.74E+12,809,/jforum/bookmarks/insert/2/1.page-313,200,,user1 3-2,text,TRUE,,5272,540,25,150,http://172.26.129.206:8080/jforum/bookmarks/insert/2/1.page,809,0,0,,,,,,,Type29,,
1.74E+12,225,/jforum/ping_session.jsp-325,200,,User1N 5-15,text,TRUE,,543,617,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,225,0,0,,,,,,,Type41,,
1.74E+12,233,/jforum/ping_session.jsp-309,200,,user1 3-16,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,233,0,0,,,,,,,Type41,,
1.74E+12,794,/jforum/user/profile/4.page-707,200,,User2N 6-15,text,TRUE,,5236,604,25,150,http://172.26.129.206:8080/jforum/user/profile/4.page,793,0,0,,,,,,,Type62,,
1.74E+12,239,/jforum/ping_session.jsp-172,200,,Admin 1-6,text,TRUE,,543,548,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,239,0,0,,,,,,,Type41,,
1.74E+12,241,/jforum/templates/default/images/star_on.gif-161,200,,Admin 1-19,bin,TRUE,,507,494,25,150,http://172.26.129.206:8080/jforum/templates/default/images/star_on.gif,241,0,0,,,,,,,Type54,,
1.74E+12,744,/jforum/user/edit/3.page-329,200,,User1N 5-21,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,744,0,0,,,,,,,Type57,,
1.74E+12,743,/jforum/user/profile/4.page-707,200,,User2N 6-14,text,TRUE,,5236,604,25,150,http://172.26.129.206:8080/jforum/user/profile/4.page,743,0,0,,,,,,,Type62,,
1.74E+12,1029,/jforum/user/edit/2.page-166,200,,Admin 1-10,text,TRUE,,17186,561,25,150,http://172.26.129.206:8080/jforum/user/edit/2.page,1029,0,0,,,,,,,Type57,,
1.74E+12,241,/jforum/templates/default/images/icon_mini_profile.gif-326,200,,User1N 5-20,bin,TRUE,,481,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,241,0,0,,,,,,,Type54,,
1.74E+12,900,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-5,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,900,0,0,,,,,,,Type40,,
1.74E+12,249,/jforum/templates/default/images/icon_mini_profile.gif-326,200,,User1N 5-23,bin,TRUE,,481,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,249,0,0,,,,,,,Type54,,
1.74E+12,843,/jforum/user/edit/3.page-329,200,,User1N 5-12,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,843,0,0,,,,,,,Type57,,
1.74E+12,807,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-25,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,807,0,0,,,,,,,Type40,,
1.74E+12,259,/jforum/ping_session.jsp-390,200,,user2 4-12,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,259,0,0,,,,,,,Type41,,
1.74E+12,255,/jforum/ping_session.jsp-311,200,,user1 3-10,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,255,0,0,,,,,,,Type41,,
1.74E+12,253,/jforum/templates/default/images/icon_mini_profile.gif-326,200,,User1N 5-17,bin,TRUE,,481,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,253,0,0,,,,,,,Type54,,
1.74E+12,253,/jforum/templates/default/images/icon_mini_profile.gif-326,200,,User1N 5-25,bin,TRUE,,481,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,253,0,0,,,,,,,Type54,,
1.74E+12,798,/jforum/user/edit/3.page-329,200,,User1N 5-5,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,798,0,0,,,,,,,Type57,,
1.74E+12,252,/jforum/templates/default/images/icon_mini_profile.gif-326,200,,User1N 5-13,bin,TRUE,,481,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,252,0,0,,,,,,,Type54,,
1.74E+12,871,/jforum/bookmarks/insert/2/1.page-313,200,,user1 3-6,text,TRUE,,5272,540,25,150,http://172.26.129.206:8080/jforum/bookmarks/insert/2/1.page,871,0,0,,,,,,,Type29,,
1.74E+12,257,/jforum/ping_session.jsp-509,200,,Admin2 2-25,text,TRUE,,543,564,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,257,0,0,,,,,,,Type41,,
1.74E+12,1310,/jforum/admBase/main.page-514,200,,Admin2 2-8,text,TRUE,,355300,566,25,150,http://172.26.129.206:8080/jforum/admBase/main.page,1066,0,0,,,,,,,Type3,,
1.74E+12,901,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-23,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,900,0,0,,,,,,,Type40,,
1.74E+12,268,/jforum/ping_session.jsp-311,200,,user1 3-14,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,268,0,0,,,,,,,Type41,,
1.74E+12,910,/jforum/user/edit/3.page-329,200,,User1N 5-9,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,910,0,0,,,,,,,Type57,,
1.74E+12,808,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-21,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,808,0,0,,,,,,,Type40,,
1.74E+12,829,/jforum/forums/show/1.page-387,200,,user2 4-21,text,TRUE,,27965,533,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,829,0,0,,,,,,,Type34,,
1.74E+12,290,/jforum/templates/default/images/icon_mini_profile.gif-326,200,,User1N 5-18,bin,TRUE,,481,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,290,0,0,,,,,,,Type54,,
1.74E+12,840,/jforum/user/profile/2.page-393,200,,user2 4-1,text,TRUE,,7290,535,25,150,http://172.26.129.206:8080/jforum/user/profile/2.page,840,0,0,,,,,,,Type62,,
1.74E+12,302,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-24,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,302,0,0,,,,,,,Type54,,
1.74E+12,290,/jforum/ping_session.jsp-509,200,,Admin2 2-22,text,TRUE,,543,564,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,290,0,0,,,,,,,Type41,,
1.74E+12,306,/jforum/templates/default/images/icon_mini_message.gif-328,200,,User1N 5-19,bin,TRUE,,477,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_message.gif,306,0,0,,,,,,,Type54,,
1.74E+12,825,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-11,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,825,0,0,,,,,,,Type40,,
1.74E+12,856,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-15,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,856,0,0,,,,,,,Type40,,
1.74E+12,845,/jforum/posts/list/2.page-385,200,,user2 4-24,text,TRUE,,5258,531,25,150,http://172.26.129.206:8080/jforum/posts/list/2.page,845,0,0,,,,,,,Type47,,
1.74E+12,311,/jforum/ping_session.jsp-309,200,,user1 3-21,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,311,0,0,,,,,,,Type41,,
1.74E+12,845,/jforum/admBase/login.page-512,200,,Admin2 2-20,text,TRUE,,927,568,25,150,http://172.26.129.206:8080/jforum/admBase/login.page,845,0,0,,,,,,,Type2,,
1.74E+12,879,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-20,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,879,0,0,,,,,,,Type40,,
1.74E+12,858,/jforum/user/edit/3.page-329,200,,User1N 5-8,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,858,0,0,,,,,,,Type57,,
1.74E+12,882,/jforum/forums/show/1.page-308,200,,user1 3-17,text,TRUE,,27966,532,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,882,0,0,,,,,,,Type34,,
1.74E+12,857,/jforum/forums/list.page-510,200,,Admin2 2-17,text,TRUE,,42174,567,25,150,http://172.26.129.206:8080/jforum/forums/list.page,857,0,0,,,,,,,Type32,,
1.74E+12,925,/jforum/user/list.page-159,200,,Admin 1-22,text,TRUE,,11812,550,25,150,http://172.26.129.206:8080/jforum/user/list.page,925,0,0,,,,,,,Type59,,
1.74E+12,902,/jforum/forums/show/1.page-389,200,,user2 4-11,text,TRUE,,27966,534,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,902,0,0,,,,,,,Type34,,
1.74E+12,902,/jforum/user/edit/3.page-329,200,,User1N 5-1,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,902,0,0,,,,,,,Type57,,
1.74E+12,873,/jforum/user/edit/3.page-329,200,,User1N 5-6,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,873,0,0,,,,,,,Type57,,
1.74E+12,955,/jforum/recentTopics/list.page-709,200,,User2N 6-18,text,TRUE,,7347,559,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,955,0,0,,,,,,,Type53,,
1.74E+12,945,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-16,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,945,0,0,,,,,,,Type40,,
1.74E+12,895,/jforum/user/edit/2.page-166,200,,Admin 1-1,text,TRUE,,17186,561,25,150,http://172.26.129.206:8080/jforum/user/edit/2.page,895,0,0,,,,,,,Type57,,
1.74E+12,887,/jforum/forums/show/1.page-387,200,,user2 4-4,text,TRUE,,27966,533,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,887,0,0,,,,,,,Type34,,
1.74E+12,925,/jforum/forums/show/1.page-389,200,,user2 4-5,text,TRUE,,27966,534,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,925,0,0,,,,,,,Type34,,
1.74E+12,1282,/jforum/posts/list/1.page-310,200,,user1 3-8,text,TRUE,,27790,533,25,150,http://172.26.129.206:8080/jforum/posts/list/1.page,1282,0,0,,,,,,,Type47,,
1.74E+12,966,/jforum/forums/show/1.page-387,200,,user2 4-18,text,TRUE,,27966,533,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,966,0,0,,,,,,,Type34,,
1.74E+12,1045,/jforum/recentTopics/list.page-709,200,,User2N 6-19,text,TRUE,,7347,559,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,1045,0,0,,,,,,,Type53,,
1.74E+12,925,/jforum/forums/show/1.page-387,200,,user2 4-25,text,TRUE,,27966,533,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,925,0,0,,,,,,,Type34,,
1.74E+12,919,/jforum/bookmarks/list/2.page-171,200,,Admin 1-7,text,TRUE,,9696,551,25,150,http://172.26.129.206:8080/jforum/bookmarks/list/2.page,919,0,0,,,,,,,Type30,,
1.74E+12,1045,/jforum/forums/list.page-510,200,,Admin2 2-18,text,TRUE,,42174,567,25,150,http://172.26.129.206:8080/jforum/forums/list.page,1045,0,0,,,,,,,Type32,,
1.74E+12,998,/jforum/user/list.page-159,200,,Admin 1-17,text,TRUE,,11812,550,25,150,http://172.26.129.206:8080/jforum/user/list.page,998,0,0,,,,,,,Type59,,
1.74E+12,971,/jforum/user/edit/3.page-329,200,,User1N 5-10,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,971,0,0,,,,,,,Type57,,
1.74E+12,939,/jforum/user/list.page-159,200,,Admin 1-14,text,TRUE,,11812,550,25,150,http://172.26.129.206:8080/jforum/user/list.page,939,0,0,,,,,,,Type59,,
1.74E+12,989,/jforum/user/list.page-159,200,,Admin 1-12,text,TRUE,,11812,550,25,150,http://172.26.129.206:8080/jforum/user/list.page,989,0,0,,,,,,,Type59,,
1.74E+12,975,/jforum/forums/show/1.page-389,200,,user2 4-13,text,TRUE,,27966,534,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,975,0,0,,,,,,,Type34,,
1.74E+12,1088,/jforum/recentTopics/list.page-709,200,,User2N 6-16,text,TRUE,,7347,559,25,150,http://172.26.129.206:8080/jforum/recentTopics/list.page,1088,0,0,,,,,,,Type53,,
1.74E+12,956,/jforum/user/edit/3.page-329,200,,User1N 5-2,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,956,0,0,,,,,,,Type57,,
1.74E+12,402,/jforum/forums/list.page-510,200,,Admin2 2-15,text,TRUE,,42174,567,25,150,http://172.26.129.206:8080/jforum/forums/list.page,402,0,0,,,,,,,Type32,,
1.74E+12,1009,/jforum/forums/show/1.page-387,200,,user2 4-23,text,TRUE,,27966,533,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,1009,0,0,,,,,,,Type34,,
1.74E+12,414,/jforum/ping_session.jsp-309,200,,user1 3-18,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,414,0,0,,,,,,,Type41,,
1.74E+12,990,/jforum/forums/show/1.page-389,200,,user2 4-10,text,TRUE,,27966,534,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,990,0,0,,,,,,,Type34,,
1.74E+12,1027,/jforum/forums/show/1.page-387,200,,user2 4-22,text,TRUE,,27966,533,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,1027,0,0,,,,,,,Type34,,
1.74E+12,997,/jforum/user/edit/3.page-329,200,,User1N 5-16,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,997,0,0,,,,,,,Type57,,
1.74E+12,957,/jforum/admBase/menu.page-513,200,,Admin2 2-9,text,TRUE,,5605,566,25,150,http://172.26.129.206:8080/jforum/admBase/menu.page,957,0,0,,,,,,,Type4,,
1.74E+12,417,/jforum/ping_session.jsp-309,200,,user1 3-23,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,417,0,0,,,,,,,Type41,,
1.74E+12,993,/jforum/bookmarks/insert/2/1.page-313,200,,user1 3-5,text,TRUE,,5272,540,25,150,http://172.26.129.206:8080/jforum/bookmarks/insert/2/1.page,993,0,0,,,,,,,Type29,,
1.74E+12,415,/jforum/ping_session.jsp-167,200,,Admin 1-8,text,TRUE,,543,543,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,415,0,0,,,,,,,Type41,,
1.74E+12,429,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-22,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,429,0,0,,,,,,,Type54,,
1.74E+12,432,/jforum/ping_session.jsp-390,200,,user2 4-9,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,432,0,0,,,,,,,Type41,,
1.74E+12,1010,/jforum/user/edit/3.page-329,200,,User1N 5-3,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,1010,0,0,,,,,,,Type57,,
1.74E+12,438,/jforum/ping_session.jsp-710,200,,User2N 6-10,text,TRUE,,543,553,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,438,0,0,,,,,,,Type41,,
1.74E+12,1016,/jforum/user/edit/3.page-329,200,,User1N 5-4,text,TRUE,,5236,620,25,150,http://172.26.129.206:8080/jforum/user/edit/3.page,1016,0,0,,,,,,,Type57,,
1.74E+12,1049,/jforum/user/edit/2.page-166,200,,Admin 1-9,text,TRUE,,17186,561,25,150,http://172.26.129.206:8080/jforum/user/edit/2.page,821,0,0,,,,,,,Type57,,
1.74E+12,789,/jforum/bookmarks/list/2.page-171,200,,Admin 1-3,text,TRUE,,9696,551,25,150,http://172.26.129.206:8080/jforum/bookmarks/list/2.page,779,0,0,,,,,,,Type30,,
1.74E+12,234,/jforum/ping_session.jsp-386,200,,user2 4-17,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,234,0,0,,,,,,,Type41,,
1.74E+12,235,/jforum/ping_session.jsp-708,200,,User2N 6-13,text,TRUE,,543,550,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,235,0,0,,,,,,,Type41,,
1.74E+12,817,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-24,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,817,0,0,,,,,,,Type40,,
1.74E+12,694,/jforum/user/profile/4.page-707,200,,User2N 6-12,text,TRUE,,5236,604,25,150,http://172.26.129.206:8080/jforum/user/profile/4.page,694,0,0,,,,,,,Type62,,
1.74E+12,234,/jforum/ping_session.jsp-708,200,,User2N 6-15,text,TRUE,,543,550,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,234,0,0,,,,,,,Type41,,
1.74E+12,237,/jforum/templates/default/images/icon_mini_profile.gif-326,200,,User1N 5-15,bin,TRUE,,481,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,237,0,0,,,,,,,Type54,,
1.74E+12,665,/jforum/captcha/generate/1732240136206.page-312,200,,user1 3-7,,TRUE,,2858,480,25,150,http://172.26.129.206:8080/jforum/captcha/generate/1732240136206.page,665,0,0,,,,,,,Type31,,
1.74E+12,913,/jforum/forums/show/1.page-389,200,,user2 4-7,text,TRUE,,27966,534,25,150,http://172.26.129.206:8080/jforum/forums/show/1.page,890,0,0,,,,,,,Type34,,
1.74E+12,24,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-20,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,24,0,0,,,,,,,Type54,,
1.74E+12,25,/jforum/ping_session.jsp-165,200,,Admin 1-5,text,TRUE,,543,558,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,25,0,0,,,,,,,Type41,,
1.74E+12,1185,/jforum/posts/list/1.page-310,200,,user1 3-15,text,TRUE,,27790,533,25,150,http://172.26.129.206:8080/jforum/posts/list/1.page,1157,0,0,,,,,,,Type47,,
1.74E+12,32,/jforum/templates/default/images/star_off.gif-162,200,,Admin 1-19,bin,TRUE,,424,495,25,150,http://172.26.129.206:8080/jforum/templates/default/images/star_off.gif,32,0,0,,,,,,,Type54,,
1.74E+12,32,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-23,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,32,0,0,,,,,,,Type54,,
1.74E+12,32,/jforum/ping_session.jsp-708,200,,User2N 6-14,text,TRUE,,543,550,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/ping_session.jsp-330,200,,User1N 5-12,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/ping_session.jsp-330,200,,User1N 5-21,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/ping_session.jsp-165,200,,Admin 1-25,text,TRUE,,543,558,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,42,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-25,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,42,0,0,,,,,,,Type54,,
1.74E+12,41,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-13,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,41,0,0,,,,,,,Type54,,
1.74E+12,41,/jforum/ping_session.jsp-330,200,,User1N 5-9,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,41,0,0,,,,,,,Type41,,
1.74E+12,42,/jforum/ping_session.jsp-330,200,,User1N 5-5,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,42,0,0,,,,,,,Type41,,
1.74E+12,44,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-17,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,43,0,0,,,,,,,Type54,,
1.74E+12,43,/jforum/templates/default/images/spacer.gif-160,200,,Admin 1-17,bin,TRUE,,286,493,25,150,http://172.26.129.206:8080/jforum/templates/default/images/spacer.gif,43,0,0,,,,,,,Type54,,
1.74E+12,45,/jforum/templates/default/images/spacer.gif-160,200,,Admin 1-22,bin,TRUE,,286,493,25,150,http://172.26.129.206:8080/jforum/templates/default/images/spacer.gif,45,0,0,,,,,,,Type54,,
1.74E+12,44,/jforum/ping_session.jsp-167,200,,Admin 1-9,text,TRUE,,543,543,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,44,0,0,,,,,,,Type41,,
1.74E+12,47,/jforum/ping_session.jsp-165,200,,Admin 1-16,text,TRUE,,543,558,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,47,0,0,,,,,,,Type41,,
1.74E+12,49,/jforum/ping_session.jsp-515,200,,Admin2 2-8,text,TRUE,,543,564,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,49,0,0,,,,,,,Type41,,
1.74E+12,47,/jforum/ping_session.jsp-330,200,,User1N 5-3,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,47,0,0,,,,,,,Type41,,
1.74E+12,47,/jforum/templates/default/images/icon_mini_message.gif-328,200,,User1N 5-22,bin,TRUE,,477,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_message.gif,47,0,0,,,,,,,Type54,,
1.74E+12,49,/jforum/ping_session.jsp-386,200,,user2 4-24,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,49,0,0,,,,,,,Type41,,
1.74E+12,49,/jforum/ping_session.jsp-309,200,,user1 3-17,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,49,0,0,,,,,,,Type41,,
1.74E+12,48,/jforum/ping_session.jsp-511,200,,Admin2 2-18,text,TRUE,,543,563,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,48,0,0,,,,,,,Type41,,
1.74E+12,49,/jforum/templates/default/images/icon_minipost.gif-327,200,,User1N 5-18,bin,TRUE,,367,576,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost.gif,49,0,0,,,,,,,Type54,,
1.74E+12,48,/jforum/ping_session.jsp-311,200,,user1 3-8,text,TRUE,,543,528,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,48,0,0,,,,,,,Type41,,
1.74E+12,49,/jforum/ping_session.jsp-390,200,,user2 4-11,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,49,0,0,,,,,,,Type41,,
1.74E+12,48,/jforum/templates/default/images/spacer.gif-160,200,,Admin 1-12,bin,TRUE,,286,493,25,150,http://172.26.129.206:8080/jforum/templates/default/images/spacer.gif,48,0,0,,,,,,,Type54,,
1.74E+12,48,/jforum/ping_session.jsp-388,200,,user2 4-4,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,48,0,0,,,,,,,Type41,,
1.74E+12,49,/jforum/ping_session.jsp-165,200,,Admin 1-11,text,TRUE,,543,558,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,49,0,0,,,,,,,Type41,,
1.74E+12,50,/jforum/templates/default/images/icon_mini_message.gif-328,200,,User1N 5-24,bin,TRUE,,477,580,25,150,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_message.gif,50,0,0,,,,,,,Type54,,
1.74E+12,50,/jforum/ping_session.jsp-165,200,,Admin 1-20,text,TRUE,,543,558,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,50,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/ping_session.jsp-165,200,,Admin 1-23,text,TRUE,,543,558,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,51,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/ping_session.jsp-388,200,,user2 4-21,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,51,0,0,,,,,,,Type41,,
1.74E+12,49,/jforum/ping_session.jsp-167,200,,Admin 1-1,text,TRUE,,543,543,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,49,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/ping_session.jsp-511,200,,Admin2 2-17,text,TRUE,,543,563,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,51,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/ping_session.jsp-394,200,,user2 4-1,text,TRUE,,543,530,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,51,0,0,,,,,,,Type41,,
1.74E+12,49,/jforum/ping_session.jsp-390,200,,user2 4-10,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,49,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/ping_session.jsp-330,200,,User1N 5-1,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,51,0,0,,,,,,,Type41,,
1.74E+12,52,/jforum/ping_session.jsp-388,200,,user2 4-25,text,TRUE,,543,529,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,52,0,0,,,,,,,Type41,,
1.74E+12,53,/jforum/ping_session.jsp-165,200,,Admin 1-15,text,TRUE,,543,558,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,53,0,0,,,,,,,Type41,,
1.74E+12,53,/jforum/ping_session.jsp-330,200,,User1N 5-6,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,53,0,0,,,,,,,Type41,,
1.74E+12,53,/jforum/ping_session.jsp-710,200,,User2N 6-18,text,TRUE,,543,553,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,53,0,0,,,,,,,Type41,,
1.74E+12,53,/jforum/ping_session.jsp-330,200,,User1N 5-8,text,TRUE,,543,547,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,53,0,0,,,,,,,Type41,,
1.74E+12,52,/jforum/ping_session.jsp-710,200,,User2N 6-19,text,TRUE,,543,553,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,52,0,0,,,,,,,Type41,,
1.74E+12,741,/jforum/user/profile/4.page-707,200,,User2N 6-7,text,TRUE,,5236,604,25,150,http://172.26.129.206:8080/jforum/user/profile/4.page,741,0,0,,,,,,,Type62,,
1.74E+12,56,/jforum/ping_session.jsp-167,200,,Admin 1-10,text,TRUE,,543,543,25,150,http://172.26.129.206:8080/jforum/ping_session.jsp,56,0,0,,,,,,,Type41,,
1.74E+12,772,/jforum/moderation/showActivityLog.page-164,200,,Admin 1-18,text,TRUE,,6842,559,25,150,http://172.26.129.206:8080/jforum/moderation/showActivityLog.page,769,0,0,,,,,,,Type40,,
